,VARIETY,TEST_ID,CHECK,RM,VAR_YIELD,CHECK_YIELD,RATIO,BAGSOLD
21438,V111237,12YT00339112402,V130307,2.2,62.4167896,46.9886905,1.328336434,1021251
21439,V111237,12YT00339112402,V148493,2.2,62.4167896,44.9724636,1.387889046,1021251
21440,V111237,12YT00339112402,V150509,2.2,62.4167896,42.9560879,1.453037105,1021251
21441,V111237,12YT00339112402,V150844,2.2,62.4167896,55.056275,1.133690748,1021251
21442,V111237,12YT00339112402,V155209,2.2,62.4167896,40.8375552,1.528416412,1021251
21443,V111237,12YT00339112402,V155842,2.2,62.4167896,41.9468592,1.487996737,1021251
21444,V150853,12YT00339112402,V000055,2.2,41.5444762,43.663009,0.951479917,366524
21445,V150853,12YT00339112402,V000123,2.2,41.5444762,51.32598,0.809423925,366524
21446,V150853,12YT00339112402,V000127,2.2,41.5444762,52.3329782,0.793848881,366524
21447,V150853,12YT00339112402,V103070,2.2,41.5444762,55.9631979,0.742353507,366524
21448,V150853,12YT00339112402,V103163,2.2,41.5444762,46.486381,0.893691342,366524
21449,V150853,12YT00339112402,V103273,2.2,41.5444762,57.5771907,0.721543995,366524
21450,V150853,12YT00339112402,V130307,2.2,41.5444762,46.9886905,0.884137774,366524
21451,V150853,12YT00339112402,V148493,2.2,41.5444762,44.9724636,0.923775859,366524
21452,V150853,12YT00339112402,V150509,2.2,41.5444762,42.9560879,0.967138262,366524
21453,V150853,12YT00339112402,V150844,2.2,41.5444762,55.056275,0.754582038,366524
21454,V150853,12YT00339112402,V155209,2.2,41.5444762,40.8375552,1.017310561,366524
21455,V150853,12YT00339112402,V155842,2.2,41.5444762,41.9468592,0.990407315,366524
21456,V156247,12YT00339112402,V000055,2,54.5515863,43.663009,1.249377621,1865062
21457,V156247,12YT00339112402,V000123,2,54.5515863,51.32598,1.062845489,1865062
21458,V156247,12YT00339112402,V000127,2,54.5515863,52.3329782,1.042394073,1865062
21459,V156247,12YT00339112402,V103070,2,54.5515863,55.9631979,0.974776073,1865062
21460,V156247,12YT00339112402,V103163,2,54.5515863,46.486381,1.173496089,1865062
21461,V156247,12YT00339112402,V103273,2,54.5515863,57.5771907,0.947451337,1865062
21462,V156247,12YT00339112402,V130307,2,54.5515863,46.9886905,1.160951406,1865062
21463,V156247,12YT00339112402,V148493,2,54.5515863,44.9724636,1.212999732,1865062
21464,V156247,12YT00339112402,V150509,2,54.5515863,42.9560879,1.269938418,1865062
21465,V156247,12YT00339112402,V150844,2,54.5515863,55.056275,0.990833221,1865062
21466,V156247,12YT00339112402,V155209,2,54.5515863,40.8375552,1.335819102,1865062
21467,V156247,12YT00339112402,V155842,2,54.5515863,41.9468592,1.300492751,1865062
21468,V111237,12YT00339112501,V000055,2.2,50.0098339,52.4552099,0.953381637,1021251
21469,V111237,12YT00339112501,V000123,2.2,50.0098339,51.4904425,0.971244982,1021251
21470,V111237,12YT00339112501,V000127,2.2,50.0098339,57.599347,0.868236126,1021251
21471,V111237,12YT00339112501,V103070,2.2,50.0098339,48.5226825,1.030648582,1021251
21472,V111237,12YT00339112501,V103163,2.2,50.0098339,55.8898887,0.894792154,1021251
21473,V111237,12YT00339112501,V103273,2.2,50.0098339,51.321519,0.974441811,1021251
21474,V111237,12YT00339112501,V130307,2.2,50.0098339,51.2502916,0.975796085,1021251
21475,V111237,12YT00339112501,V148493,2.2,50.0098339,46.5085374,1.075282877,1021251
21476,V111237,12YT00339112501,V150509,2.2,50.0098339,54.0736636,0.924846415,1021251
21477,V111237,12YT00339112501,V150844,2.2,50.0098339,56.6968851,0.88205611,1021251
21478,V111237,12YT00339112501,V155209,2.2,50.0098339,53.7713559,0.930045989,1021251
21479,V111237,12YT00339112501,V155842,2.2,50.0098339,54.3759712,0.919704656,1021251
21480,V150853,12YT00339112501,V000055,2.2,54.7961982,52.4552099,1.044628328,366524
21481,V150853,12YT00339112501,V000123,2.2,54.7961982,51.4904425,1.064201346,366524
21482,V150853,12YT00339112501,V000127,2.2,54.7961982,57.599347,0.951333671,366524
21483,V150853,12YT00339112501,V103070,2.2,54.7961982,48.5226825,1.129290373,366524
21484,V150853,12YT00339112501,V103163,2.2,54.7961982,55.8898887,0.980431335,366524
21485,V150853,12YT00339112501,V103273,2.2,54.7961982,51.321519,1.067704138,366524
21486,V150853,12YT00339112501,V130307,2.2,54.7961982,51.2502916,1.069188028,366524
21487,V150853,12YT00339112501,V148493,2.2,54.7961982,46.5085374,1.178196548,366524
21488,V150853,12YT00339112501,V150509,2.2,54.7961982,54.0736636,1.013362043,366524
21489,V150853,12YT00339112501,V150844,2.2,54.7961982,56.6968851,0.966476344,366524
21490,V150853,12YT00339112501,V155209,2.2,54.7961982,53.7713559,1.019059261,366524
21491,V150853,12YT00339112501,V155842,2.2,54.7961982,54.3759712,1.007728175,366524
21492,V156247,12YT00339112501,V000055,2,52.4797454,52.4552099,1.000467742,1865062
21493,V156247,12YT00339112501,V000123,2,52.4797454,51.4904425,1.019213331,1865062
21494,V156247,12YT00339112501,V000127,2,52.4797454,57.599347,0.91111702,1865062
21495,V156247,12YT00339112501,V103070,2,52.4797454,48.5226825,1.081550786,1865062
21496,V156247,12YT00339112501,V103163,2,52.4797454,55.8898887,0.938984611,1865062
21497,V156247,12YT00339112501,V103273,2,52.4797454,51.321519,1.022568046,1865062
21498,V156247,12YT00339112501,V130307,2,52.4797454,51.2502916,1.023989206,1865062
21499,V156247,12YT00339112501,V148493,2,52.4797454,46.5085374,1.128389503,1865062
21500,V156247,12YT00339112501,V150509,2,52.4797454,54.0736636,0.970523207,1865062
21501,V156247,12YT00339112501,V150844,2,52.4797454,56.6968851,0.925619552,1865062
21502,V156247,12YT00339112501,V155209,2,52.4797454,53.7713559,0.975979581,1865062
21503,V156247,12YT00339112501,V155842,2,52.4797454,54.3759712,0.965127505,1865062
21504,V111237,12YT00339112502,V000055,2.2,58.2262673,52.6308249,1.106314929,1021251
21505,V111237,12YT00339112502,V000123,2.2,58.2262673,47.1555322,1.234770653,1021251
21506,V111237,12YT00339112502,V000127,2.2,58.2262673,56.7924993,1.025245728,1021251
21507,V111237,12YT00339112502,V103070,2.2,58.2262673,56.7924993,1.025245728,1021251
21508,V111237,12YT00339112502,V103163,2.2,58.2262673,55.2028934,1.054768396,1021251
21509,V111237,12YT00339112502,V103273,2.2,58.2262673,56.4634256,1.031220948,1021251
21510,V111237,12YT00339112502,V130307,2.2,58.2262673,48.3647628,1.20389854,1021251
21511,V111237,12YT00339112502,V148493,2.2,58.2262673,50.6635203,1.149274013,1021251
21512,V111237,12YT00339112502,V150509,2.2,58.2262673,54.44705,1.069410874,1021251
21513,V111237,12YT00339112502,V150844,2.2,58.2262673,52.3595956,1.112045779,1021251
21514,V111237,12YT00339112502,V155209,2.2,58.2262673,50.6635203,1.149274013,1021251
21515,V111237,12YT00339112502,V155842,2.2,58.2262673,52.1529022,1.116453061,1021251
21516,V150853,12YT00339112502,V000055,2.2,51.1881349,52.6308249,0.972588497,366524
21517,V150853,12YT00339112502,V000123,2.2,51.1881349,47.1555322,1.085517065,366524
21518,V150853,12YT00339112502,V000127,2.2,51.1881349,56.7924993,0.901318581,366524
21519,V150853,12YT00339112502,V103070,2.2,51.1881349,56.7924993,0.901318581,366524
21520,V150853,12YT00339112502,V103163,2.2,51.1881349,55.2028934,0.92727268,366524
21521,V150853,12YT00339112502,V103273,2.2,51.1881349,56.4634256,0.906571544,366524
21522,V150853,12YT00339112502,V130307,2.2,51.1881349,48.3647628,1.058376635,366524
21523,V150853,12YT00339112502,V148493,2.2,51.1881349,50.6635203,1.010354879,366524
21524,V150853,12YT00339112502,V150509,2.2,51.1881349,54.44705,0.94014524,366524
21525,V150853,12YT00339112502,V150844,2.2,51.1881349,52.3595956,0.977626628,366524
21526,V150853,12YT00339112502,V155209,2.2,51.1881349,50.6635203,1.010354879,366524
21527,V150853,12YT00339112502,V155842,2.2,51.1881349,52.1529022,0.981501177,366524
21528,V156247,12YT00339112502,V000055,2,57.599347,52.6308249,1.094403272,1865062
21529,V156247,12YT00339112502,V000123,2,57.599347,47.1555322,1.221475918,1865062
21530,V156247,12YT00339112502,V000127,2,57.599347,56.7924993,1.014206941,1865062
21531,V156247,12YT00339112502,V103070,2,57.599347,56.7924993,1.014206941,1865062
21532,V156247,12YT00339112502,V103163,2,57.599347,55.2028934,1.043411739,1865062
21533,V156247,12YT00339112502,V103273,2,57.599347,56.4634256,1.020117827,1865062
21534,V156247,12YT00339112502,V130307,2,57.599347,48.3647628,1.190936204,1865062
21535,V156247,12YT00339112502,V148493,2,57.599347,50.6635203,1.136899818,1865062
21536,V156247,12YT00339112502,V150509,2,57.599347,54.44705,1.057896562,1865062
21537,V156247,12YT00339112502,V150844,2,57.599347,52.3595956,1.100072419,1865062
21538,V156247,12YT00339112502,V155209,2,57.599347,50.6635203,1.136899818,1865062
21539,V156247,12YT00339112502,V155842,2,57.599347,52.1529022,1.104432248,1865062
21540,V111237,12YT00339112601,V000055,2.2,55.056275,53.4422823,1.030200669,1021251
21541,V111237,12YT00339112601,V000123,2.2,55.056275,41.6445515,1.322052298,1021251
21542,V111237,12YT00339112601,V000127,2.2,55.056275,45.4770036,1.210639898,1021251
21543,V111237,12YT00339112601,V103070,2.2,55.056275,43.9654653,1.252261852,1021251
21544,V111237,12YT00339112601,V103163,2.2,55.056275,50.0142949,1.10081078,1021251
21545,V111237,12YT00339112601,V103273,2.2,55.056275,49.7119873,1.10750501,1021251
21546,V111237,12YT00339112601,V130307,2.2,55.056275,55.9631979,0.983794298,1021251
21547,V111237,12YT00339112601,V148493,2.2,55.056275,41.2421686,1.334951019,1021251
21548,V111237,12YT00339112601,V150509,2.2,55.056275,44.4677749,1.238116257,1021251
21549,V111237,12YT00339112601,V150844,2.2,55.056275,53.2422804,1.034070565,1021251
21550,V111237,12YT00339112601,V155209,2.2,55.056275,53.544588,1.028232302,1021251
21551,V111237,12YT00339112601,V155842,2.2,55.056275,45.8793865,1.20002204,1021251
21552,V150853,12YT00339112601,V000055,2.2,48.3003756,53.4422823,0.903785795,366524
21553,V150853,12YT00339112601,V000123,2.2,48.3003756,41.6445515,1.159824608,366524
21554,V150853,12YT00339112601,V000127,2.2,48.3003756,45.4770036,1.06208351,366524
21555,V150853,12YT00339112601,V103070,2.2,48.3003756,43.9654653,1.098598076,366524
21556,V150853,12YT00339112601,V103163,2.2,48.3003756,50.0142949,0.965731411,366524
21557,V150853,12YT00339112601,V103273,2.2,48.3003756,49.7119873,0.971604199,366524
21558,V150853,12YT00339112601,V130307,2.2,48.3003756,55.9631979,0.863073902,366524
21559,V150853,12YT00339112601,V148493,2.2,48.3003756,41.2421686,1.17114054,366524
21560,V150853,12YT00339112601,V150509,2.2,48.3003756,44.4677749,1.086188272,366524
21561,V150853,12YT00339112601,V150844,2.2,48.3003756,53.2422804,0.90718082,366524
21562,V150853,12YT00339112601,V155209,2.2,48.3003756,53.544588,0.902058964,366524
21563,V150853,12YT00339112601,V155842,2.2,48.3003756,45.8793865,1.052768559,366524
21564,V156247,12YT00339112601,V000055,2,58.384187,53.4422823,1.092471812,1865062
21565,V156247,12YT00339112601,V000123,2,58.384187,41.6445515,1.4019646,1865062
21566,V156247,12YT00339112601,V000127,2,58.384187,45.4770036,1.283817806,1865062
21567,V156247,12YT00339112601,V103070,2,58.384187,43.9654653,1.327955626,1865062
21568,V156247,12YT00339112601,V103163,2,58.384187,50.0142949,1.167349997,1865062
21569,V156247,12YT00339112601,V103273,2,58.384187,49.7119873,1.174448864,1865062
21570,V156247,12YT00339112601,V130307,2,58.384187,55.9631979,1.043260378,1865062
21571,V156247,12YT00339112601,V148493,2,58.384187,41.2421686,1.415642993,1865062
21572,V156247,12YT00339112601,V150509,2,58.384187,44.4677749,1.312954991,1865062
21573,V156247,12YT00339112601,V150844,2,58.384187,53.2422804,1.096575627,1865062
21574,V156247,12YT00339112601,V155209,2,58.384187,53.544588,1.090384466,1865062
21575,V156247,12YT00339112601,V155842,2,58.384187,45.8793865,1.272558145,1865062
21576,V111237,12YT00339112602,V000055,2.2,50.9213666,47.998068,1.060904506,1021251
21577,V111237,12YT00339112602,V000123,2.2,50.9213666,55.560815,0.916497834,1021251
21578,V111237,12YT00339112602,V000127,2.2,50.9213666,58.6864947,0.867684582,1021251
21579,V111237,12YT00339112602,V103070,2.2,50.9213666,56.7701943,0.896973618,1021251
21580,V111237,12YT00339112602,V103163,2.2,50.9213666,56.2655056,0.905019266,1021251
21581,V111237,12YT00339112602,V103273,2.2,50.9213666,57.6772659,0.882867206,1021251
21582,V111237,12YT00339112602,V130307,2.2,50.9213666,49.8120626,1.022269787,1021251
21583,V111237,12YT00339112602,V148493,2.2,50.9213666,41.7468573,1.219765268,1021251
21584,V111237,12YT00339112602,V150509,2.2,50.9213666,54.7538186,0.930005759,1021251
21585,V111237,12YT00339112602,V150844,2.2,50.9213666,55.7631961,0.913171593,1021251
21586,V111237,12YT00339112602,V155209,2.2,50.9213666,53.6445146,0.949237158,1021251
21587,V111237,12YT00339112602,V155842,2.2,50.9213666,61.2074104,0.831947737,1021251
21588,V150853,12YT00339112602,V000055,2.2,51.83052,47.998068,1.079845964,366524
21589,V150853,12YT00339112602,V000123,2.2,51.83052,55.560815,0.932861046,366524
21590,V150853,12YT00339112602,V000127,2.2,51.83052,58.6864947,0.883176279,366524
21591,V150853,12YT00339112602,V103070,2.2,51.83052,56.7701943,0.912988244,366524
21592,V150853,12YT00339112602,V103163,2.2,51.83052,56.2655056,0.921177539,366524
21593,V150853,12YT00339112602,V103273,2.2,51.83052,57.6772659,0.898629975,366524
21594,V150853,12YT00339112602,V130307,2.2,51.83052,49.8120626,1.040521458,366524
21595,V150853,12YT00339112602,V148493,2.2,51.83052,41.7468573,1.241543037,366524
21596,V150853,12YT00339112602,V150509,2.2,51.83052,54.7538186,0.946610142,366524
21597,V150853,12YT00339112602,V150844,2.2,51.83052,55.7631961,0.929475418,366524
21598,V150853,12YT00339112602,V155209,2.2,51.83052,53.6445146,0.9661849,366524
21599,V150853,12YT00339112602,V155842,2.2,51.83052,61.2074104,0.846801387,366524
21600,V156247,12YT00339112602,V000055,2,53.1399746,47.998068,1.107127366,1865062
21601,V156247,12YT00339112602,V000123,2,53.1399746,55.560815,0.956428998,1865062
21602,V156247,12YT00339112602,V000127,2,53.1399746,58.6864947,0.905488986,1865062
21603,V156247,12YT00339112602,V103070,2,53.1399746,56.7701943,0.936054126,1865062
21604,V156247,12YT00339112602,V103163,2,53.1399746,56.2655056,0.944450317,1865062
21605,V156247,12YT00339112602,V103273,2,53.1399746,57.6772659,0.921333107,1865062
21606,V156247,12YT00339112602,V130307,2,53.1399746,49.8120626,1.06680936,1865062
21607,V156247,12YT00339112602,V148493,2,53.1399746,41.7468573,1.27290958,1865062
21608,V156247,12YT00339112602,V150509,2,53.1399746,54.7538186,0.970525453,1865062
21609,V156247,12YT00339112602,V150844,2,53.1399746,55.7631961,0.952957834,1865062
21610,V156247,12YT00339112602,V155209,2,53.1399746,53.6445146,0.990594751,1865062
21611,V156247,12YT00339112602,V155842,2,53.1399746,61.2074104,0.868195113,1865062
21612,V111237,12YT00339113041,V000055,2.2,77.4752199,74.954899,1.033624499,1021251
21613,V111237,12YT00339113041,V000123,2.2,77.4752199,75.7163931,1.023229141,1021251
21614,V111237,12YT00339113041,V000127,2.2,77.4752199,69.0314238,1.122318151,1021251
21615,V111237,12YT00339113041,V103070,2.2,77.4752199,81.5485664,0.950050054,1021251
21616,V111237,12YT00339113041,V103163,2.2,77.4752199,81.2496788,0.953544938,1021251
21617,V111237,12YT00339113041,V103273,2.2,77.4752199,77.1898641,1.003696804,1021251
21618,V111237,12YT00339113041,V130307,2.2,77.4752199,73.4763722,1.054423587,1021251
21619,V111237,12YT00339113041,V148493,2.2,77.4752199,67.8950563,1.141102521,1021251
21620,V111237,12YT00339113041,V150509,2.2,77.4752199,78.7179081,0.984213399,1021251
21621,V111237,12YT00339113041,V150844,2.2,77.4752199,66.7252313,1.1611083,1021251
21622,V111237,12YT00339113041,V155209,2.2,77.4752199,80.26335,0.965262725,1021251
21623,V111237,12YT00339113041,V155842,2.2,77.4752199,90.7623325,0.85360543,1021251
21624,V150853,12YT00339113041,V000055,2.2,73.3627652,74.954899,0.978758776,366524
21625,V150853,12YT00339113041,V000123,2.2,73.3627652,75.7163931,0.968915214,366524
21626,V150853,12YT00339113041,V000127,2.2,73.3627652,69.0314238,1.062744489,366524
21627,V150853,12YT00339113041,V103070,2.2,73.3627652,81.5485664,0.899620538,366524
21628,V150853,12YT00339113041,V103163,2.2,73.3627652,81.2496788,0.90292991,366524
21629,V150853,12YT00339113041,V103273,2.2,73.3627652,77.1898641,0.95041967,366524
21630,V150853,12YT00339113041,V130307,2.2,73.3627652,73.4763722,0.998453829,366524
21631,V150853,12YT00339113041,V148493,2.2,73.3627652,67.8950563,1.080531768,366524
21632,V150853,12YT00339113041,V150509,2.2,73.3627652,78.7179081,0.931970462,366524
21633,V150853,12YT00339113041,V150844,2.2,73.3627652,66.7252313,1.099475622,366524
21634,V150853,12YT00339113041,V155209,2.2,73.3627652,80.26335,0.914025707,366524
21635,V150853,12YT00339113041,V155842,2.2,73.3627652,90.7623325,0.808295283,366524
21636,V156247,12YT00339113041,V000055,2,77.0530598,74.954899,1.02799231,1865062
21637,V156247,12YT00339113041,V000123,2,77.0530598,75.7163931,1.017653597,1865062
21638,V156247,12YT00339113041,V000127,2,77.0530598,69.0314238,1.116202673,1865062
21639,V156247,12YT00339113041,V103070,2,77.0530598,81.5485664,0.94487326,1865062
21640,V156247,12YT00339113041,V103163,2,77.0530598,81.2496788,0.9483491,1865062
21641,V156247,12YT00339113041,V103273,2,77.0530598,77.1898641,0.998227691,1865062
21642,V156247,12YT00339113041,V130307,2,77.0530598,73.4763722,1.048678065,1865062
21643,V156247,12YT00339113041,V148493,2,77.0530598,67.8950563,1.134884688,1865062
21644,V156247,12YT00339113041,V150509,2,77.0530598,78.7179081,0.97885045,1865062
21645,V156247,12YT00339113041,V150844,2,77.0530598,66.7252313,1.154781457,1865062
21646,V156247,12YT00339113041,V155209,2,77.0530598,80.26335,0.960003038,1865062
21647,V156247,12YT00339113041,V155842,2,77.0530598,90.7623325,0.848954161,1865062
21648,V111237,12YT00339113042,V000055,2.2,74.4411396,80.3721986,0.926205092,1021251
21649,V111237,12YT00339113042,V000123,2.2,74.4411396,78.6857888,0.946055708,1021251
21650,V111237,12YT00339113042,V000127,2.2,74.4411396,87.5096628,0.850661941,1021251
21651,V111237,12YT00339113042,V103070,2.2,74.4411396,73.9248522,1.006983949,1021251
21652,V111237,12YT00339113042,V103163,2.2,74.4411396,72.8481136,1.021867773,1021251
21653,V111237,12YT00339113042,V103273,2.2,74.4411396,71.2552363,1.044711146,1021251
21654,V111237,12YT00339113042,V130307,2.2,74.4411396,48.8209753,1.524777806,1021251
21655,V111237,12YT00339113042,V148493,2.2,74.4411396,67.9798155,1.095047685,1021251
21656,V111237,12YT00339113042,V150509,2.2,74.4411396,73.8905025,1.007452069,1021251
21657,V111237,12YT00339113042,V150844,2.2,74.4411396,81.2502737,0.916195555,1021251
21658,V111237,12YT00339113042,V155209,2.2,74.4411396,79.4355356,0.937126426,1021251
21659,V111237,12YT00339113042,V155842,2.2,74.4411396,83.4720044,0.891809657,1021251
21660,V150853,12YT00339113042,V000055,2.2,88.864471,80.3721986,1.105661815,366524
21661,V150853,12YT00339113042,V000123,2.2,88.864471,78.6857888,1.129358584,366524
21662,V150853,12YT00339113042,V000127,2.2,88.864471,87.5096628,1.015481813,366524
21663,V150853,12YT00339113042,V103070,2.2,88.864471,73.9248522,1.202091967,366524
21664,V150853,12YT00339113042,V103163,2.2,88.864471,72.8481136,1.219859604,366524
21665,V150853,12YT00339113042,V103273,2.2,88.864471,71.2552363,1.247128992,366524
